Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,PitOutTime,PitInTime,TrackStatus,IsAccurate,Position,StintLap,PaceDelta,IsWinner,IsRedBull,CompundOrdinal
STR,Aston Martin,15.0,97.533,HARD,6.0,2.0,,,1,True,12.0,5,0.2575000000000074,False,False,2
STR,Aston Martin,16.0,98.027,HARD,7.0,2.0,,,1,True,11.0,6,0.6809999999999974,False,False,2
STR,Aston Martin,17.0,98.777,HARD,8.0,2.0,,,1,True,12.0,7,1.3850000000000051,False,False,2
STR,Aston Martin,18.0,97.417,HARD,9.0,2.0,,,1,True,12.0,8,-0.13500000000000512,False,False,2
STR,Aston Martin,19.0,97.554,HARD,10.0,2.0,,,1,True,12.0,9,0.07900000000000773,False,False,2
STR,Aston Martin,20.0,97.859,HARD,11.0,2.0,,,1,True,12.0,10,0.15800000000000125,False,False,2
STR,Aston Martin,21.0,98.022,HARD,12.0,2.0,,,1,True,12.0,11,0.6300000000000097,False,False,2
STR,Aston Martin,22.0,98.175,HARD,13.0,2.0,,,1,True,12.0,12,0.75,False,False,2
STR,Aston Martin,23.0,97.826,HARD,14.0,2.0,,,1,True,12.0,13,0.38299999999999557,False,False,2
STR,Aston Martin,24.0,98.138,HARD,15.0,2.0,,,1,True,12.0,14,0.7980000000000018,False,False,2
STR,Aston Martin,25.0,97.994,HARD,16.0,2.0,,,1,True,12.0,15,0.4789999999999992,False,False,2
STR,Aston Martin,26.0,98.133,HARD,17.0,2.0,,,1,True,12.0,16,0.3844999999999885,False,False,2
STR,Aston Martin,29.0,95.854,HARD,2.0,3.0,,,1,True,18.0,1,-1.2310000000000088,False,False,2
STR,Aston Martin,30.0,95.632,HARD,3.0,3.0,,,1,True,18.0,2,-1.4399999999999977,False,False,2
STR,Aston Martin,31.0,96.202,HARD,4.0,3.0,,,1,True,15.0,3,-0.7639999999999958,False,False,2
STR,Aston Martin,32.0,95.821,HARD,5.0,3.0,,,1,True,15.0,4,-1.1140000000000043,False,False,2
STR,Aston Martin,33.0,96.349,HARD,6.0,3.0,,,1,True,13.0,5,-0.3919999999999959,False,False,2
STR,Aston Martin,34.0,96.332,HARD,7.0,3.0,,,1,True,13.0,6,-0.18600000000000705,False,False,2
STR,Aston Martin,35.0,96.242,HARD,8.0,3.0,,,1,True,12.0,7,-0.11199999999999477,False,False,2
STR,Aston Martin,36.0,96.086,HARD,9.0,3.0,,,1,True,11.0,8,-0.24150000000000205,False,False,2
STR,Aston Martin,37.0,95.987,HARD,10.0,3.0,,,1,True,10.0,9,0.15399999999999636,False,False,2
STR,Aston Martin,38.0,96.364,HARD,11.0,3.0,,,1,True,10.0,10,0.23499999999999943,False,False,2
STR,Aston Martin,39.0,96.353,HARD,12.0,3.0,,,1,True,10.0,11,0.48699999999999477,False,False,2
STR,Aston Martin,40.0,96.485,HARD,13.0,3.0,,,1,True,10.0,12,0.4140000000000015,False,False,2
STR,Aston Martin,41.0,96.322,HARD,14.0,3.0,,,1,True,10.0,13,0.6779999999999973,False,False,2
STR,Aston Martin,42.0,96.343,HARD,15.0,3.0,,,1,True,9.0,14,1.0035000000000167,False,False,2
STR,Aston Martin,43.0,96.304,HARD,16.0,3.0,,,1,True,9.0,15,1.0090000000000003,False,False,2
STR,Aston Martin,44.0,96.564,HARD,17.0,3.0,,,1,True,9.0,16,1.2179999999999893,False,False,2
STR,Aston Martin,45.0,96.243,HARD,18.0,3.0,,,1,True,9.0,17,0.92349999999999,False,False,2
STR,Aston Martin,46.0,96.379,HARD,19.0,3.0,,,1,True,9.0,18,0.9400000000000119,False,False,2
STR,Aston Martin,47.0,96.298,HARD,20.0,3.0,,,1,True,9.0,19,0.6529999999999916,False,False,2
STR,Aston Martin,48.0,97.325,HARD,21.0,3.0,,,1,True,10.0,20,1.4369999999999976,False,False,2
STR,Aston Martin,49.0,96.871,HARD,22.0,3.0,,,1,True,10.0,21,1.076999999999984,False,False,2
STR,Aston Martin,50.0,96.541,HARD,23.0,3.0,,,1,True,10.0,22,0.7189999999999941,False,False,2
STR,Aston Martin,51.0,96.763,HARD,24.0,3.0,,,1,True,10.0,23,0.8509999999999991,False,False,2
STR,Aston Martin,52.0,96.934,HARD,25.0,3.0,,,1,True,10.0,24,0.9284999999999997,False,False,2
STR,Aston Martin,53.0,96.64,HARD,26.0,3.0,,,1,True,10.0,25,0.653499999999994,False,False,2
STR,Aston Martin,54.0,96.693,HARD,27.0,3.0,,,1,True,10.0,26,0.6329999999999956,False,False,2
STR,Aston Martin,55.0,96.68,HARD,28.0,3.0,,,1,True,10.0,27,0.5,False,False,2
STR,Aston Martin,56.0,96.582,HARD,29.0,3.0,,,1,True,10.0,28,0.4819999999999993,False,False,2
STR,Aston Martin,57.0,97.335,HARD,30.0,3.0,,,1,True,10.0,29,1.3059999999999974,False,False,2
ZHO,Kick Sauber,2.0,98.92,SOFT,2.0,1.0,,,1,True,13.0,1,0.6470000000000056,False,False,0
ZHO,Kick Sauber,3.0,98.582,SOFT,3.0,1.0,,,1,True,13.0,2,0.23099999999999454,False,False,0
ZHO,Kick Sauber,4.0,98.428,SOFT,4.0,1.0,,,1,True,13.0,3,0.12949999999999307,False,False,0
ZHO,Kick Sauber,5.0,98.798,SOFT,5.0,1.0,,,1,True,13.0,4,0.3685000000000116,False,False,0
ZHO,Kick Sauber,6.0,98.488,SOFT,6.0,1.0,,,1,True,13.0,5,0.21599999999999397,False,False,0
ZHO,Kick Sauber,7.0,99.517,SOFT,7.0,1.0,,,1,True,13.0,6,1.0079999999999956,False,False,0
ZHO,Kick Sauber,8.0,99.646,SOFT,8.0,1.0,,,1,True,13.0,7,1.2789999999999964,False,False,0
ZHO,Kick Sauber,11.0,96.365,HARD,2.0,2.0,,,1,True,16.0,1,-1.95150000000001,False,False,2
ZHO,Kick Sauber,12.0,96.995,HARD,3.0,2.0,,,1,True,15.0,2,-0.8990000000000009,False,False,2
ZHO,Kick Sauber,13.0,97.436,HARD,4.0,2.0,,,1,True,13.0,3,0.0730000000000075,False,False,2
ZHO,Kick Sauber,14.0,97.482,HARD,5.0,2.0,,,1,True,12.0,4,-0.07200000000000273,False,False,2
ZHO,Kick Sauber,15.0,97.5,HARD,6.0,2.0,,,1,True,11.0,5,0.22450000000000614,False,False,2
ZHO,Kick Sauber,16.0,97.659,HARD,7.0,2.0,,,1,True,9.0,6,0.3130000000000024,False,False,2
ZHO,Kick Sauber,17.0,98.475,HARD,8.0,2.0,,,1,True,10.0,7,1.0829999999999984,False,False,2
ZHO,Kick Sauber,18.0,97.552,HARD,9.0,2.0,,,1,True,10.0,8,0.0,False,False,2
ZHO,Kick Sauber,19.0,97.652,HARD,10.0,2.0,,,1,True,10.0,9,0.1770000000000067,False,False,2
ZHO,Kick Sauber,20.0,97.749,HARD,11.0,2.0,,,1,True,10.0,10,0.04800000000000182,False,False,2
ZHO,Kick Sauber,21.0,97.947,HARD,12.0,2.0,,,1,True,10.0,11,0.5550000000000068,False,False,2
ZHO,Kick Sauber,22.0,97.852,HARD,13.0,2.0,,,1,True,10.0,12,0.4270000000000067,False,False,2
ZHO,Kick Sauber,23.0,97.788,HARD,14.0,2.0,,,1,True,10.0,13,0.34499999999999886,False,False,2
ZHO,Kick Sauber,24.0,97.894,HARD,15.0,2.0,,,1,True,10.0,14,0.554000000000002,False,False,2
ZHO,Kick Sauber,25.0,97.883,HARD,16.0,2.0,,,1,True,10.0,15,0.367999999999995,False,False,2
ZHO,Kick Sauber,26.0,97.995,HARD,17.0,2.0,,,1,True,10.0,16,0.2464999999999975,False,False,2
ZHO,Kick Sauber,27.0,98.053,HARD,18.0,2.0,,,1,True,10.0,17,0.8520000000000039,False,False,2
ZHO,Kick Sauber,30.0,95.458,HARD,2.0,3.0,,,1,True,17.0,1,-1.6140000000000043,False,False,2
ZHO,Kick Sauber,31.0,96.297,HARD,3.0,3.0,,,1,True,14.0,2,-0.6689999999999969,False,False,2
ZHO,Kick Sauber,32.0,96.048,HARD,4.0,3.0,,,1,True,14.0,3,-0.8870000000000005,False,False,2
ZHO,Kick Sauber,33.0,97.971,HARD,5.0,3.0,,,1,True,14.0,4,1.230000000000004,False,False,2
ZHO,Kick Sauber,34.0,96.518,HARD,6.0,3.0,,,1,True,14.0,5,0.0,False,False,2
ZHO,Kick Sauber,35.0,96.546,HARD,7.0,3.0,,,1,True,13.0,6,0.19200000000000728,False,False,2
ZHO,Kick Sauber,36.0,96.931,HARD,8.0,3.0,,,1,True,12.0,7,0.6034999999999968,False,False,2
ZHO,Kick Sauber,37.0,96.805,HARD,9.0,3.0,,,1,True,11.0,8,0.9720000000000084,False,False,2
ZHO,Kick Sauber,38.0,96.857,HARD,10.0,3.0,,,1,True,11.0,9,0.7279999999999944,False,False,2
ZHO,Kick Sauber,39.0,96.637,HARD,11.0,3.0,,,1,True,11.0,10,0.7710000000000008,False,False,2
ZHO,Kick Sauber,40.0,96.683,HARD,12.0,3.0,,,1,True,11.0,11,0.612000000000009,False,False,2
ZHO,Kick Sauber,41.0,96.695,HARD,13.0,3.0,,,1,True,11.0,12,1.0509999999999877,False,False,2
ZHO,Kick Sauber,42.0,96.652,HARD,14.0,3.0,,,1,True,10.0,13,1.3125000000000142,False,False,2
ZHO,Kick Sauber,43.0,96.771,HARD,15.0,3.0,,,1,True,10.0,14,1.475999999999999,False,False,2
ZHO,Kick Sauber,44.0,97.417,HARD,16.0,3.0,,,1,True,11.0,15,2.070999999999998,False,False,2
ZHO,Kick Sauber,45.0,96.68,HARD,17.0,3.0,,,1,True,11.0,16,1.3605000000000018,False,False,2
ZHO,Kick Sauber,46.0,96.741,HARD,18.0,3.0,,,1,True,11.0,17,1.3020000000000067,False,False,2
ZHO,Kick Sauber,47.0,96.561,HARD,19.0,3.0,,,1,True,11.0,18,0.9159999999999968,False,False,2
ZHO,Kick Sauber,48.0,96.654,HARD,20.0,3.0,,,1,True,11.0,19,0.7659999999999911,False,False,2
ZHO,Kick Sauber,49.0,96.72,HARD,21.0,3.0,,,1,True,11.0,20,0.9259999999999877,False,False,2
ZHO,Kick Sauber,50.0,96.792,HARD,22.0,3.0,,,1,True,11.0,21,0.9699999999999989,False,False,2
ZHO,Kick Sauber,51.0,97.042,HARD,23.0,3.0,,,1,True,11.0,22,1.1299999999999955,False,False,2
ZHO,Kick Sauber,52.0,97.394,HARD,24.0,3.0,,,1,True,11.0,23,1.3885000000000076,False,False,2
ZHO,Kick Sauber,53.0,97.141,HARD,25.0,3.0,,,1,True,11.0,24,1.1544999999999987,False,False,2
ZHO,Kick Sauber,54.0,98.389,HARD,26.0,3.0,,,1,True,11.0,25,2.3289999999999935,False,False,2
ZHO,Kick Sauber,55.0,97.383,HARD,27.0,3.0,,,1,True,11.0,26,1.2029999999999887,False,False,2
ZHO,Kick Sauber,56.0,97.333,HARD,28.0,3.0,,,1,True,11.0,27,1.233000000000004,False,False,2
MAG,Haas F1 Team,2.0,98.911,SOFT,2.0,1.0,,,1,True,12.0,1,0.6380000000000052,False,False,0
MAG,Haas F1 Team,3.0,98.399,SOFT,3.0,1.0,,,1,True,12.0,2,0.04800000000000182,False,False,0
MAG,Haas F1 Team,4.0,98.497,SOFT,4.0,1.0,,,1,True,12.0,3,0.19849999999999568,False,False,0
MAG,Haas F1 Team,5.0,98.576,SOFT,5.0,1.0,,,1,True,12.0,4,0.14650000000000318,False,False,0
MAG,Haas F1 Team,6.0,98.529,SOFT,6.0,1.0,,,1,True,12.0,5,0.2569999999999908,False,False,0
MAG,Haas F1 Team,7.0,100.058,SOFT,7.0,1.0,,,1,True,12.0,6,1.5490000000000066,False,False,0
MAG,Haas F1 Team,8.0,99.172,SOFT,8.0,1.0,,,1,True,12.0,7,0.8049999999999926,False,False,0
MAG,Haas F1 Team,9.0,98.861,SOFT,9.0,1.0,,,1,True,12.0,8,0.21600000000000819,False,False,0
MAG,Haas F1 Team,13.0,96.89,HARD,2.0,2.0,,,1,True,15.0,1,-0.472999999999999,False,False,2
MAG,Haas F1 Team,14.0,97.59,HARD,3.0,2.0,,,1,True,14.0,2,0.036000000000001364,False,False,2
MAG,Haas F1 Team,15.0,98.332,HARD,4.0,2.0,,,1,True,14.0,3,1.0564999999999998,False,False,2
MAG,Haas F1 Team,16.0,97.749,HARD,5.0,2.0,,,1,True,13.0,4,0.4029999999999916,False,False,2
MAG,Haas F1 Team,17.0,98.282,HARD,6.0,2.0,,,1,True,13.0,5,0.8900000000000006,False,False,2
MAG,Haas F1 Team,18.0,97.583,HARD,7.0,2.0,,,1,True,13.0,6,0.0309999999999917,False,False,2
MAG,Haas F1 Team,19.0,97.792,HARD,8.0,2.0,,,1,True,13.0,7,0.3170000000000073,False,False,2
MAG,Haas F1 Team,20.0,98.062,HARD,9.0,2.0,,,1,True,13.0,8,0.3610000000000042,False,False,2
MAG,Haas F1 Team,21.0,98.01,HARD,10.0,2.0,,,1,True,13.0,9,0.6180000000000092,False,False,2
MAG,Haas F1 Team,22.0,98.147,HARD,11.0,2.0,,,1,True,13.0,10,0.7220000000000084,False,False,2
MAG,Haas F1 Team,23.0,98.293,HARD,12.0,2.0,,,1,True,13.0,11,0.8500000000000085,False,False,2
MAG,Haas F1 Team,24.0,98.156,HARD,13.0,2.0,,,1,True,13.0,12,0.8160000000000025,False,False,2
MAG,Haas F1 Team,25.0,98.29,HARD,14.0,2.0,,,1,True,13.0,13,0.7750000000000057,False,False,2
MAG,Haas F1 Team,26.0,98.093,HARD,15.0,2.0,,,1,True,13.0,14,0.3444999999999965,False,False,2
MAG,Haas F1 Team,27.0,98.226,HARD,16.0,2.0,,,1,True,12.0,15,1.0250000000000057,False,False,2
MAG,Haas F1 Team,28.0,97.936,HARD,17.0,2.0,,,1,True,12.0,16,0.6820000000000022,False,False,2
MAG,Haas F1 Team,29.0,97.965,HARD,18.0,2.0,,,1,True,11.0,17,0.8799999999999955,False,False,2
MAG,Haas F1 Team,30.0,98.04,HARD,19.0,2.0,,,1,True,11.0,18,0.9680000000000035,False,False,2
MAG,Haas F1 Team,31.0,98.0,HARD,20.0,2.0,,,1,True,11.0,19,1.034000000000006,False,False,2
MAG,Haas F1 Team,34.0,95.57,HARD,2.0,3.0,,,1,True,16.0,1,-0.9480000000000075,False,False,2
MAG,Haas F1 Team,35.0,95.698,HARD,3.0,3.0,,,1,True,16.0,2,-0.6560000000000059,False,False,2
MAG,Haas F1 Team,36.0,95.851,HARD,4.0,3.0,,,1,True,14.0,3,-0.4765000000000015,False,False,2
MAG,Haas F1 Team,37.0,95.741,HARD,5.0,3.0,,,1,True,13.0,4,-0.09199999999999875,False,False,2
MAG,Haas F1 Team,38.0,96.042,HARD,6.0,3.0,,,1,True,12.0,5,-0.0870000000000033,False,False,2
MAG,Haas F1 Team,39.0,95.876,HARD,7.0,3.0,,,1,True,12.0,6,0.010000000000005116,False,False,2
MAG,Haas F1 Team,40.0,96.071,HARD,8.0,3.0,,,1,True,12.0,7,0.0,False,False,2
MAG,Haas F1 Team,41.0,96.34,HARD,9.0,3.0,,,1,True,12.0,8,0.695999999999998,False,False,2
MAG,Haas F1 Team,42.0,96.31,HARD,10.0,3.0,,,1,True,12.0,9,0.9705000000000155,False,False,2
MAG,Haas F1 Team,43.0,96.232,HARD,11.0,3.0,,,1,True,12.0,10,0.9369999999999976,False,False,2
MAG,Haas F1 Team,44.0,96.249,HARD,12.0,3.0,,,1,True,12.0,11,0.9029999999999916,False,False,2
MAG,Haas F1 Team,45.0,96.349,HARD,13.0,3.0,,,1,True,12.0,12,1.0294999999999987,False,False,2
MAG,Haas F1 Team,46.0,96.446,HARD,14.0,3.0,,,1,True,12.0,13,1.007000000000005,False,False,2
MAG,Haas F1 Team,47.0,96.454,HARD,15.0,3.0,,,1,True,12.0,14,0.8089999999999833,False,False,2
MAG,Haas F1 Team,48.0,96.679,HARD,16.0,3.0,,,1,True,12.0,15,0.7909999999999968,False,False,2
MAG,Haas F1 Team,49.0,96.842,HARD,17.0,3.0,,,1,True,12.0,16,1.0479999999999876,False,False,2
MAG,Haas F1 Team,50.0,97.035,HARD,18.0,3.0,,,1,True,12.0,17,1.2129999999999939,False,False,2
MAG,Haas F1 Team,51.0,96.929,HARD,19.0,3.0,,,1,True,12.0,18,1.016999999999996,False,False,2
MAG,Haas F1 Team,52.0,96.93,HARD,20.0,3.0,,,1,True,12.0,19,0.924500000000009,False,False,2
MAG,Haas F1 Team,53.0,97.958,HARD,21.0,3.0,,,1,True,12.0,20,1.9714999999999918,False,False,2
MAG,Haas F1 Team,54.0,96.89,HARD,22.0,3.0,,,1,True,12.0,21,0.8299999999999983,False,False,2
MAG,Haas F1 Team,55.0,97.457,HARD,23.0,3.0,,,1,True,12.0,22,1.2769999999999868,False,False,2
MAG,Haas F1 Team,56.0,97.584,HARD,24.0,3.0,,,1,True,12.0,23,1.4840000000000089,False,False,2
RIC,RB,2.0,99.509,SOFT,5.0,1.0,,,1,True,15.0,1,1.2360000000000042,False,False,0
RIC,RB,3.0,98.76,SOFT,6.0,1.0,,,1,True,15.0,2,0.409000000000006,False,False,0
RIC,RB,4.0,98.61,SOFT,7.0,1.0,,,1,True,15.0,3,0.3114999999999952,False,False,0
RIC,RB,5.0,98.704,SOFT,8.0,1.0,,,1,True,15.0,4,0.2745000000000033,False,False,0
RIC,RB,6.0,98.689,SOFT,9.0,1.0,,,1,True,15.0,5,0.4169999999999874,False,False,0
RIC,RB,7.0,99.193,SOFT,10.0,1.0,,,1,True,15.0,6,0.6839999999999975,False,False,0
RIC,RB,8.0,99.529,SOFT,11.0,1.0,,,1,True,15.0,7,1.161999999999992,False,False,0
RIC,RB,9.0,99.338,SOFT,12.0,1.0,,,1,True,14.0,8,0.6929999999999978,False,False,0
RIC,RB,11.0,99.033,SOFT,14.0,1.0,,,1,True,13.0,9,0.7164999999999964,False,False,0
RIC,RB,12.0,98.893,SOFT,15.0,1.0,,,1,True,10.0,10,0.9989999999999952,False,False,0
RIC,RB,15.0,97.07,HARD,2.0,2.0,,,1,True,16.0,1,-0.20550000000000068,False,False,2
RIC,RB,16.0,97.176,HARD,3.0,2.0,,,1,True,16.0,2,-0.1700000000000017,False,False,2
RIC,RB,17.0,97.29,HARD,4.0,2.0,,,1,True,16.0,3,-0.10199999999998965,False,False,2
RIC,RB,18.0,97.7,HARD,5.0,2.0,,,1,True,16.0,4,0.14799999999999613,False,False,2
RIC,RB,19.0,98.35,HARD,6.0,2.0,,,1,True,16.0,5,0.875,False,False,2
RIC,RB,20.0,97.865,HARD,7.0,2.0,,,1,True,16.0,6,0.16400000000000148,False,False,2
RIC,RB,21.0,97.392,HARD,8.0,2.0,,,1,True,15.0,7,0.0,False,False,2
RIC,RB,22.0,97.75,HARD,9.0,2.0,,,1,True,15.0,8,0.32500000000000284,False,False,2
RIC,RB,23.0,97.772,HARD,10.0,2.0,,,1,True,15.0,9,0.32900000000000773,False,False,2
RIC,RB,24.0,97.766,HARD,11.0,2.0,,,1,True,15.0,10,0.42600000000000193,False,False,2
RIC,RB,25.0,97.973,HARD,12.0,2.0,,,1,True,15.0,11,0.4579999999999984,False,False,2
RIC,RB,26.0,98.029,HARD,13.0,2.0,,,1,True,15.0,12,0.2804999999999893,False,False,2
RIC,RB,27.0,98.152,HARD,14.0,2.0,,,1,True,15.0,13,0.9510000000000076,False,False,2
RIC,RB,28.0,98.045,HARD,15.0,2.0,,,1,True,14.0,14,0.7909999999999968,False,False,2
RIC,RB,29.0,97.96,HARD,16.0,2.0,,,1,True,13.0,15,0.8749999999999858,False,False,2
RIC,RB,30.0,97.978,HARD,17.0,2.0,,,1,True,13.0,16,0.9059999999999917,False,False,2
RIC,RB,31.0,98.154,HARD,18.0,2.0,,,1,True,13.0,17,1.1880000000000024,False,False,2
RIC,RB,32.0,98.025,HARD,19.0,2.0,,,1,True,12.0,18,1.0900000000000034,False,False,2
RIC,RB,33.0,98.15,HARD,20.0,2.0,,,1,True,12.0,19,1.409000000000006,False,False,2
RIC,RB,34.0,98.246,HARD,21.0,2.0,,,1,True,12.0,20,1.7279999999999944,False,False,2
RIC,RB,37.0,95.163,SOFT,2.0,3.0,,,1,True,15.0,1,-0.6700000000000017,False,False,0
RIC,RB,38.0,95.46,SOFT,3.0,3.0,,,1,True,15.0,2,-0.6690000000000111,False,False,0
RIC,RB,39.0,95.475,SOFT,4.0,3.0,,,1,True,15.0,3,-0.39100000000000534,False,False,0
RIC,RB,40.0,95.578,SOFT,5.0,3.0,,,1,True,15.0,4,-0.492999999999995,False,False,0
RIC,RB,41.0,95.644,SOFT,6.0,3.0,,,1,True,14.0,5,0.0,False,False,0
RIC,RB,42.0,95.338,SOFT,7.0,3.0,,,1,True,14.0,6,-0.0014999999999929514,False,False,0
RIC,RB,43.0,95.56,SOFT,8.0,3.0,,,1,True,14.0,7,0.26500000000000057,False,False,0
RIC,RB,44.0,95.49,SOFT,9.0,3.0,,,1,True,14.0,8,0.14399999999999125,False,False,0
RIC,RB,45.0,95.57,SOFT,10.0,3.0,,,1,True,14.0,9,0.2504999999999882,False,False,0
RIC,RB,46.0,95.507,SOFT,11.0,3.0,,,1,True,14.0,10,0.06800000000001205,False,False,0
RIC,RB,47.0,95.831,SOFT,12.0,3.0,,,1,True,14.0,11,0.18599999999999284,False,False,0
RIC,RB,48.0,96.236,SOFT,13.0,3.0,,,1,True,14.0,12,0.347999999999999,False,False,0
RIC,RB,49.0,96.442,SOFT,14.0,3.0,,,1,True,14.0,13,0.6479999999999819,False,False,0
RIC,RB,50.0,96.609,SOFT,15.0,3.0,,,1,True,14.0,14,0.7869999999999919,False,False,0
RIC,RB,51.0,97.103,SOFT,16.0,3.0,,,1,True,14.0,15,1.1909999999999883,False,False,0
RIC,RB,52.0,97.529,SOFT,17.0,3.0,,,1,True,13.0,16,1.5234999999999985,False,False,0
RIC,RB,53.0,96.745,SOFT,18.0,3.0,,,1,True,13.0,17,0.758499999999998,False,False,0
RIC,RB,54.0,96.661,SOFT,19.0,3.0,,,1,True,13.0,18,0.6009999999999991,False,False,0
RIC,RB,55.0,97.375,SOFT,20.0,3.0,,,1,True,13.0,19,1.1949999999999932,False,False,0
RIC,RB,56.0,97.662,SOFT,21.0,3.0,,,1,True,13.0,20,1.5620000000000118,False,False,0
TSU,RB,2.0,98.689,SOFT,2.0,1.0,,,1,True,10.0,1,0.4159999999999968,False,False,0
TSU,RB,3.0,98.431,SOFT,3.0,1.0,,,1,True,10.0,2,0.0799999999999983,False,False,0
TSU,RB,4.0,98.31,SOFT,4.0,1.0,,,1,True,10.0,3,0.011499999999998067,False,False,0
TSU,RB,5.0,98.321,SOFT,5.0,1.0,,,1,True,10.0,4,-0.10849999999999227,False,False,0
TSU,RB,6.0,98.361,SOFT,6.0,1.0,,,1,True,10.0,5,0.08899999999999864,False,False,0
TSU,RB,7.0,98.364,SOFT,7.0,1.0,,,1,True,10.0,6,-0.14499999999999602,False,False,0
TSU,RB,8.0,98.513,SOFT,8.0,1.0,,,1,True,10.0,7,0.1460000000000008,False,False,0
TSU,RB,9.0,98.554,SOFT,9.0,1.0,,,1,True,10.0,8,-0.09099999999999397,False,False,0
TSU,RB,11.0,98.799,SOFT,11.0,1.0,,,1,True,10.0,9,0.4825000000000017,False,False,0
TSU,RB,12.0,98.769,SOFT,12.0,1.0,,,1,True,8.0,10,0.875,False,False,0
TSU,RB,13.0,98.86,SOFT,13.0,1.0,,,1,True,5.0,11,1.4969999999999999,False,False,0
TSU,RB,16.0,97.516,HARD,2.0,2.0,,,1,True,12.0,1,0.1700000000000017,False,False,2
TSU,RB,17.0,97.482,HARD,3.0,2.0,,,1,True,11.0,2,0.09000000000000341,False,False,2
TSU,RB,18.0,97.359,HARD,4.0,2.0,,,1,True,11.0,3,-0.19300000000001205,False,False,2
TSU,RB,19.0,97.396,HARD,5.0,2.0,,,1,True,11.0,4,-0.07899999999999352,False,False,2
TSU,RB,20.0,97.766,HARD,6.0,2.0,,,1,True,11.0,5,0.06500000000001194,False,False,2
TSU,RB,21.0,97.777,HARD,7.0,2.0,,,1,True,11.0,6,0.3850000000000051,False,False,2
TSU,RB,22.0,97.837,HARD,8.0,2.0,,,1,True,11.0,7,0.41200000000000614,False,False,2
TSU,RB,23.0,97.671,HARD,9.0,2.0,,,1,True,11.0,8,0.22800000000000864,False,False,2
TSU,RB,24.0,97.634,HARD,10.0,2.0,,,1,True,11.0,9,0.29399999999999693,False,False,2
TSU,RB,25.0,97.851,HARD,11.0,2.0,,,1,True,11.0,10,0.3359999999999985,False,False,2
TSU,RB,26.0,98.058,HARD,12.0,2.0,,,1,True,11.0,11,0.3094999999999999,False,False,2
TSU,RB,27.0,98.083,HARD,13.0,2.0,,,1,True,11.0,12,0.882000000000005,False,False,2
TSU,RB,28.0,98.164,HARD,14.0,2.0,,,1,True,10.0,13,0.9099999999999966,False,False,2
TSU,RB,29.0,97.777,HARD,15.0,2.0,,,1,True,10.0,14,0.6919999999999931,False,False,2
TSU,RB,30.0,97.477,HARD,16.0,2.0,,,1,True,10.0,15,0.40500000000000114,False,False,2
TSU,RB,31.0,97.468,HARD,17.0,2.0,,,1,True,10.0,16,0.5020000000000095,False,False,2
TSU,RB,32.0,97.847,HARD,18.0,2.0,,,1,True,10.0,17,0.9119999999999919,False,False,2
TSU,RB,33.0,97.498,HARD,19.0,2.0,,,1,True,10.0,18,0.757000000000005,False,False,2
TSU,RB,36.0,97.706,HARD,2.0,3.0,,,1,True,15.0,1,1.3785000000000025,False,False,2
TSU,RB,37.0,95.833,HARD,3.0,3.0,,,1,True,14.0,2,0.0,False,False,2
TSU,RB,38.0,97.046,HARD,4.0,3.0,,,1,True,13.0,3,0.9170000000000016,False,False,2
TSU,RB,39.0,96.125,HARD,5.0,3.0,,,1,True,13.0,4,0.25900000000000034,False,False,2
TSU,RB,40.0,96.263,HARD,6.0,3.0,,,1,True,13.0,5,0.19200000000000728,False,False,2
TSU,RB,41.0,96.179,HARD,7.0,3.0,,,1,True,13.0,6,0.5349999999999966,False,False,2
TSU,RB,42.0,95.981,HARD,8.0,3.0,,,1,True,13.0,7,0.6415000000000077,False,False,2
TSU,RB,43.0,95.956,HARD,9.0,3.0,,,1,True,13.0,8,0.6610000000000014,False,False,2
TSU,RB,44.0,96.144,HARD,10.0,3.0,,,1,True,13.0,9,0.7980000000000018,False,False,2
TSU,RB,45.0,95.964,HARD,11.0,3.0,,,1,True,13.0,10,0.6444999999999936,False,False,2
TSU,RB,46.0,96.187,HARD,12.0,3.0,,,1,True,13.0,11,0.7480000000000047,False,False,2
TSU,RB,47.0,96.396,HARD,13.0,3.0,,,1,True,13.0,12,0.7509999999999906,False,False,2
TSU,RB,48.0,96.554,HARD,14.0,3.0,,,1,True,13.0,13,0.6659999999999968,False,False,2
TSU,RB,49.0,96.695,HARD,15.0,3.0,,,1,True,13.0,14,0.900999999999982,False,False,2
TSU,RB,50.0,96.827,HARD,16.0,3.0,,,1,True,13.0,15,1.0049999999999955,False,False,2
TSU,RB,51.0,97.067,HARD,17.0,3.0,,,1,True,13.0,16,1.154999999999987,False,False,2
TSU,RB,52.0,99.042,HARD,18.0,3.0,,,1,True,14.0,17,3.0365000000000038,False,False,2
TSU,RB,53.0,96.838,HARD,19.0,3.0,,,1,True,14.0,18,0.8514999999999873,False,False,2
TSU,RB,54.0,96.672,HARD,20.0,3.0,,,1,True,14.0,19,0.6119999999999948,False,False,2
TSU,RB,55.0,97.269,HARD,21.0,3.0,,,1,True,14.0,20,1.0889999999999986,False,False,2
TSU,RB,56.0,97.473,HARD,22.0,3.0,,,1,True,14.0,21,1.3730000000000047,False,False,2
ALB,Williams,2.0,98.826,SOFT,2.0,1.0,,,1,True,11.0,1,0.5529999999999973,False,False,0
